metricname,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP
Provider,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM
lastupdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-02,47.9524,70.9606,66.5662,65.8735,71.3336,56.859,67.9316,59.5709,72.5806,70.6793,69.3298,31.0457,43.6363,45.0253,35.52,41.5458,47.7611,45.1814,55.269,41.8901,61.4035,42.231,76.4705,68.1818,75.7054,66.24,70.3703,78.2515,79.5994,76.2331,77.65,86.2573,85.2589,65.0326,71.1363,71.8704,72.64,72.3027,66.7377,72.841,75.0,74.5849,67.2514,71.7131,59.8039,78.409,79.0701,81.92,83.5748,64.8187,85.4818,75.0,84.1634,84.5029,82.8685,42.0749,65.4525,64.219,65.0602,67.9276,65.0643,62.4822,62.0247,66.4285,65.8983,64.4897,43.0904,66.6767,65.344,75.219,74.4055,69.2765,50.386,62.4035,64.6726,65.5634,57.7327,55.4592,76.0503,74.0897,76.8571,76.9326,57.3586,80.1703,74.3438,75.9597,74.4748,76.451
2017-08-03,47.8547,71.0352,66.6004,65.838,71.4154,56.934,67.9791,59.6935,72.5141,70.7102,69.3496,31.1475,44.0909,45.1997,35.7371,41.894,47.7611,45.1814,55.5431,42.0918,61.2244,42.231,76.7213,68.409,75.7367,66.1858,70.3049,78.0383,79.8498,76.1478,77.8061,86.0058,85.2589,65.5737,71.3636,71.9761,73.0769,72.0706,66.7377,72.7158,75.0279,74.6173,67.93,71.7131,59.6721,78.409,79.0273,81.891,83.467,64.8187,85.3566,74.916,84.1836,84.5481,82.8685,42.2413,65.4886,64.216,65.1311,67.8997,65.132,62.4645,62.0705,66.366,65.7412,64.538,43.1077,66.7273,65.3812,75.1338,74.431,69.3363,50.437,62.4332,64.68,65.7493,57.8011,55.544,76.0789,74.1212,76.8766,76.9765,57.3836,80.1824,74.3868,75.9733,74.5224,76.4917
2017-08-04,47.7257,71.0156,66.6526,65.8735,71.422,57.0517,67.9026,60.0163,72.5407,70.7102,69.4337,30.9446,44.0909,45.1175,35.7371,41.894,47.7611,45.0439,55.655,41.6347,61.2244,42.231,76.8729,68.8636,75.8047,66.1858,70.4654,77.8251,80.0501,76.1478,77.7777,86.0058,85.2589,64.8208,71.5909,71.9529,73.0769,72.0706,66.7377,72.7728,74.916,74.7126,67.6384,72.1115,59.6091,78.409,79.0235,81.891,83.467,64.8187,85.5708,74.804,84.1634,84.5481,82.8685,42.385,65.323,64.1797,65.0141,67.8439,65.1525,62.4113,62.0421,66.4036,65.6822,64.538,43.3041,66.8082,65.4253,75.0607,74.3995,69.4533,50.5404,62.5444,64.7341,65.6622,57.9159,55.6016,76.0443,74.1043,76.8644,76.9925,57.3966,80.107,74.3895,75.946,74.4909,76.4429
2017-08-05,47.7946,70.9411,66.6907,65.9203,71.4383,57.0678,67.9212,60.2655,72.549,70.6751,69.4337,30.8441,44.0909,45.0189,35.7371,41.573,47.5479,45.1127,55.655,41.3043,61.2244,42.231,76.6233,68.8636,75.8452,65.5448,70.626,78.0383,80.0751,76.5957,77.7493,86.0058,85.6573,64.6103,71.5909,71.8857,72.7564,72.0706,66.7377,72.6817,75.0279,74.6803,67.6384,71.7131,59.4155,78.409,79.0273,81.891,83.467,64.8187,85.5889,74.916,84.1432,84.5481,82.8685,42.3242,65.4334,64.1632,64.9433,67.8028,65.1289,62.3846,62.1448,66.2908,65.6822,64.4504,43.1789,66.8488,65.4515,75.0121,74.4697,69.4533,50.5924,62.6409,64.7403,65.6133,58.0097,55.5632,76.0794,74.1093,76.912,76.9326,57.3513,80.0778,74.4731,75.9263,74.5029,76.5339
2017-08-07,47.7916,70.9606,66.6797,65.8735,71.3598,57.0892,67.9802,60.2493,72.5439,70.6751,69.3247,30.8441,44.0909,44.8924,35.8974,41.573,47.5479,44.8621,55.4311,41.0485,60.9329,41.8326,76.948,69.0909,75.809,64.9038,70.4654,78.0383,79.9498,76.8197,77.7493,86.0058,85.6573,64.6103,71.5909,71.7772,72.4358,71.9101,66.7377,72.3057,75.2519,74.4245,67.6384,71.7131,59.4155,78.6363,79.0634,81.891,83.467,64.8187,85.5889,75.0279,84.1432,84.5481,82.8685,42.3021,65.4334,64.0918,64.7308,67.7339,64.9932,62.3579,62.0816,66.1526,65.7412,64.3147,43.2873,66.859,65.4192,74.9149,74.4631,69.3615,50.6446,62.6967,64.7182,65.3903,57.8478,55.5747,76.0364,74.0898,76.873,76.8759,57.3187,80.0365,74.5206,75.9129,74.4986,76.4787
2017-08-08,47.6973,70.9411,66.6867,65.8614,71.3925,57.1696,68.0,60.3106,72.5155,70.6254,69.389,30.7443,44.3181,45.1175,35.7945,41.7335,48.0769,45.3634,55.5431,41.4322,61.2244,41.8326,76.699,69.3181,75.8589,65.1685,70.4654,78.2051,79.9498,76.7077,77.8772,86.0058,85.6573,64.4012,71.3636,71.9529,72.7126,72.0706,67.094,72.3057,75.6998,74.5524,68.2215,71.7131,59.2233,78.6363,79.0415,81.8619,83.467,64.9572,85.5889,74.916,84.1432,84.5481,82.8685,42.2413,65.4525,64.1347,64.7308,67.8028,65.1494,62.3846,62.0531,66.2279,65.8407,64.3147,43.4837,66.8286,65.534,74.769,74.4631,69.3474,50.593,62.7375,65.3748,65.5146,57.7078,55.5517,76.1118,74.1066,76.9084,76.8655,57.3138,80.0608,74.5397,75.9193,74.5422,76.4283
2017-08-09,47.8632,70.894,66.6907,65.838,71.3925,57.3037,67.9802,60.3187,72.4871,70.6254,69.3641,30.7443,44.5454,45.3065,35.955,42.3756,47.7516,45.614,56.1659,41.2515,61.2244,41.8326,76.699,69.0909,75.7641,65.008,70.4654,77.9443,80.0751,76.7937,77.5223,86.0058,85.2589,64.4012,71.5909,71.8755,72.2311,71.9101,67.2376,72.3057,75.6726,74.5849,67.6384,71.7131,59.2233,78.6363,79.0558,81.8619,83.467,64.8822,85.5889,75.0,84.1634,84.5481,82.8685,42.2636,65.4525,64.1555,64.7558,67.8439,65.17,62.4113,62.1448,66.203,65.8407,64.3631,43.375,66.9401,65.5941,74.7935,74.578,69.3933,50.5415,62.752,65.4799,65.5774,57.8225,55.5824,76.0947,74.1377,76.912,76.8967,57.3666,80.0852,74.5828,75.9666,74.6292,76.4202
2017-08-10,47.866,70.8665,66.7108,65.7791,71.4023,57.4164,67.9513,60.3758,72.5137,70.7411,69.3641,30.3225,44.3181,45.1817,35.634,42.4437,48.0769,45.3066,56.1659,41.1238,61.2244,41.4342,76.4516,69.3181,75.7548,65.008,70.5787,77.9914,79.9749,76.7937,77.3946,86.0058,85.2589,64.5161,71.8181,71.9038,72.0706,71.8649,66.8803,72.2152,75.7847,74.7126,67.93,72.1115,59.3548,78.6363,79.0634,81.8619,83.4405,64.9572,85.4818,75.0,84.2911,84.5481,82.8685,42.4068,65.5629,64.1472,64.7558,67.7896,65.4421,62.1985,62.0989,66.0902,65.7817,64.4986,43.5,67.0816,65.6654,74.818,74.6287,69.4393,50.6185,62.9003,65.5084,65.676,57.7759,55.521,76.1294,74.1557,76.9194,76.8927,57.4722,80.0876,74.6402,75.9425,74.6687,76.4543
2017-08-11,47.8346,70.9491,66.7399,65.8614,71.3467,57.4539,67.9316,60.3839,72.5871,70.8465,69.3444,30.4207,44.5454,45.3707,35.7945,42.2829,48.0769,45.5569,56.6143,41.1238,60.9329,43.0278,76.699,69.3181,75.8047,65.008,70.418,77.9914,79.9749,77.13,77.3946,85.7142,85.6573,65.0485,71.8181,72.0976,72.2311,72.0257,67.3076,72.2152,75.7847,74.8403,68.8046,72.5099,59.2233,78.6363,79.0958,81.8619,83.4405,64.9572,85.4818,75.2242,84.2911,84.5481,82.8685,42.4677,65.6543,64.1429,64.685,67.7618,65.4867,62.1985,62.0705,66.0774,65.7227,64.4986,43.4292,67.0616,65.6514,74.7817,74.584,69.4533,50.5924,62.9376,65.4661,65.6516,57.8904,55.4021,76.1525,74.159,76.9084,76.8559,57.4621,80.0852,74.7022,75.9765,74.6569,76.4267
2017-08-12,47.8688,70.9686,66.7811,65.8025,71.3631,57.5291,67.9895,60.4494,72.6655,70.8567,69.4533,30.4207,44.8747,45.4594,35.7945,42.2829,48.2905,45.5569,56.6778,41.507,60.9329,42.6294,76.699,69.7038,75.7778,64.8475,70.418,77.9914,79.9749,76.8799,77.2669,85.7142,86.0557,65.0485,72.2095,72.1599,72.3916,72.0257,67.3076,72.2152,75.8698,74.8403,69.0962,72.1115,59.2233,78.5876,79.1425,82.0224,83.4405,65.3846,85.4818,75.1964,84.2911,84.5481,82.8685,42.4068,65.5438,64.1628,64.685,67.7618,65.6675,62.2253,62.1274,66.1775,65.625,64.5861,43.5,67.1124,65.6451,74.6847,74.5966,69.4214,50.4894,62.941,65.4522,65.6389,58.0177,55.4175,76.1618,74.1546,76.873,76.8328,57.5149,80.0779,74.7427,75.972,74.6096,76.3506
2017-08-14,47.866,70.9801,66.7771,65.7904,71.2943,57.5131,68.0092,60.4779,72.7189,70.7514,69.4533,30.4207,44.8747,45.4052,35.7945,41.9614,48.2905,45.5569,56.5656,41.507,60.9329,42.6294,76.699,69.2482,75.7959,65.008,70.418,78.2051,79.9749,77.1043,77.2669,85.4227,86.0557,64.7249,71.9817,71.9609,72.2311,72.0257,67.3076,72.2152,75.5331,74.5849,68.8046,71.3147,59.2233,78.5876,79.1425,82.0224,83.4405,65.3846,85.4818,75.1964,84.2911,84.5481,82.8685,42.5501,65.5801,64.11,64.7558,67.7618,65.5994,62.0836,62.0816,66.1272,65.2712,64.5861,43.5544,67.0924,65.5809,74.6362,74.571,69.3933,50.4379,62.93,65.2883,65.4518,58.0177,55.3522,76.0841,74.1123,76.8656,76.7705,57.5,79.9926,74.7355,75.9351,74.558,76.344
2017-08-15,47.8032,71.0468,66.7971,65.8614,71.3304,57.6156,67.9698,60.4613,72.7055,70.7865,69.5176,30.3225,44.9771,45.5959,35.7945,41.9614,48.7179,45.9324,56.8539,41.6347,61.3372,42.8571,76.7741,69.4063,75.8545,65.008,70.5787,78.2051,80.1001,77.191,77.2669,85.4651,85.7142,64.5161,72.1461,72.0564,72.3916,72.6688,67.3076,72.2152,75.5056,74.5849,69.186,71.0317,59.0322,78.7671,79.1101,82.0224,83.4405,65.3846,85.4818,75.1685,84.2911,84.3023,82.5396,42.4892,65.7632,64.2086,64.7558,67.926,65.802,62.2521,62.2364,66.1521,65.2916,64.5861,43.609,67.1737,65.6245,74.6485,74.6161,69.4993,50.4894,63.0409,65.2321,65.4646,58.0983,55.314,76.0907,74.1057,76.8339,76.8216,57.5805,79.9318,74.6952,75.931,74.5422,76.3165
2017-08-16,47.8032,71.0548,66.762,65.7782,71.3075,57.6691,67.9988,60.3019,72.7005,70.7616,69.3838,31.1897,45.08,45.5696,35.7371,41.8006,48.5042,45.8542,56.7749,41.6347,61.3372,42.4603,76.5273,69.5652,75.7504,64.9038,70.7395,78.2051,79.8994,76.9316,77.1392,85.4651,85.3174,64.3086,72.3112,72.0433,72.2756,72.6688,67.735,72.3618,75.2519,74.5849,68.8953,71.0317,58.8424,78.9473,79.1139,82.0512,83.4405,65.5982,85.5527,75.0279,84.2911,84.3023,82.5396,42.4285,65.7269,64.2294,64.8266,68.0098,65.9618,62.2521,62.1683,66.177,65.3121,64.5861,43.5544,67.1532,65.6263,74.6485,74.6352,69.4814,50.4894,63.0409,65.2127,65.589,58.0385,55.2413,76.1485,74.1213,76.9059,76.8344,57.6557,79.9585,74.7215,75.9149,74.5305,76.2455
2017-08-17,47.8061,71.0939,66.8021,65.7894,71.3304,57.766,67.9895,60.4,72.774,70.7573,69.3589,30.8681,45.4128,45.4677,35.8974,42.1221,48.2905,45.5457,56.7901,40.9207,61.3372,42.4603,76.5273,69.9541,75.7372,64.423,70.7395,78.2051,79.7992,77.2166,76.982,85.4651,85.3174,64.6302,73.1651,72.1548,72.4358,72.6688,67.5213,72.271,75.4208,74.5524,69.186,71.0317,58.8424,79.1284,79.1568,82.0512,83.4405,65.5982,85.4454,75.3086,84.271,84.3023,82.5396,42.3462,65.8185,64.2584,64.8725,67.8733,65.9836,62.3229,62.3739,66.101,65.432,64.6341,43.5544,67.1532,65.7058,74.6362,74.712,69.4954,50.5415,63.5119,65.2551,65.5518,57.9919,55.1878,76.2097,74.1591,76.9304,76.8727,57.7437,79.9634,74.795,75.9326,74.6016,76.2376
2017-08-18,47.7094,71.0976,66.8052,65.7651,71.3075,57.7443,67.9606,60.5021,72.8141,70.7676,69.2701,30.8681,45.4128,45.4479,35.634,42.351,48.5042,45.5457,56.9023,40.845,61.3372,41.5019,76.8488,69.9541,75.8552,64.6869,70.8534,78.2051,80.0501,77.2166,77.0806,85.4651,85.3754,64.6302,72.9357,72.1809,72.7126,72.3027,67.735,72.02,75.3086,74.9039,69.4767,71.5415,58.8424,79.1284,79.1674,82.0224,83.5748,65.5982,85.4454,75.4208,84.2509,84.3023,82.2134,42.4285,65.7632,64.2809,64.8016,67.9291,65.9836,62.3762,62.4197,66.1259,65.5496,64.5945,43.5,67.2345,65.6922,74.6362,74.712,69.4954,50.4383,63.6336,65.2404,65.4788,57.6338,55.2495,76.2682,74.1659,76.923,76.9071,57.7965,79.8707,74.8737,75.9151,74.5546,76.18
2017-08-19,47.9425,71.054,66.8423,65.8823,71.3075,57.7443,67.9606,60.653,72.7957,70.8377,69.2258,30.4487,44.9541,45.4232,36.4365,42.258,48.5042,45.5457,56.8868,40.845,60.7558,41.3385,76.923,69.9541,75.9587,65.008,70.8064,78.2051,80.1756,77.3796,77.3367,85.4651,85.0393,65.0641,72.9357,72.178,72.7126,72.258,67.735,72.02,75.1399,75.16,69.186,71.2598,58.6538,79.1284,79.1244,82.0224,83.5483,65.5982,85.4454,75.3639,84.2509,84.3023,81.8897,42.5925,65.6336,64.2692,64.635,67.9291,65.9836,62.2788,62.5286,66.1387,65.4908,64.8247,43.4456,67.286,65.7325,74.721,74.7052,69.5731,50.4127,63.8475,65.2754,65.4788,57.5298,55.2233,76.2307,74.1709,76.9512,76.9342,57.8419,79.8195,74.9308,75.9272,74.5388,76.1643
2017-08-21,47.9084,70.9713,66.8162,65.8823,71.278,57.7284,67.9606,60.6042,72.7907,70.8026,69.2258,30.4487,44.7247,45.3229,36.276,42.1647,48.2905,45.4203,56.8868,40.845,60.4651,41.3385,76.6025,69.9541,75.8458,64.6869,70.7592,77.9914,80.0501,77.3796,77.2087,85.4651,85.0393,65.3846,72.477,72.1367,72.8731,72.5363,67.735,72.1455,75.0279,75.032,68.6046,70.8661,58.6538,79.1284,79.1568,82.0224,83.6833,65.5982,85.4454,75.4759,84.2509,84.3023,81.8897,42.5106,65.5229,64.1779,64.6099,67.9159,65.7552,62.1372,62.5,66.1138,65.1764,64.8247,43.5,67.2555,65.7091,74.6964,74.6536,69.5552,50.4909,63.8177,65.2256,65.4403,57.5298,55.0017,76.1816,74.1116,76.8998,76.8863,57.7992,79.661,74.919,75.9453,74.4281,76.0482
2017-08-22,47.8459,70.9632,66.8153,65.858,71.2617,57.7342,67.8726,60.6456,72.7773,70.8976,69.2898,32.0512,44.6224,45.4561,36.3344,42.3948,48.2905,45.3634,56.9023,40.845,60.6413,41.7322,76.6025,70.0228,75.887,64.6302,71.0355,77.9914,80.0751,77.3288,77.2087,85.7142,85.0393,65.7051,72.54,72.2302,72.8295,72.6537,67.735,72.1804,75.1964,75.16,68.8046,70.8661,58.6538,78.9473,79.1455,81.9935,83.6569,65.5982,85.4636,75.4208,84.2509,84.5481,81.8897,42.3897,65.6699,64.2099,64.6099,67.9983,65.8219,62.164,62.4197,66.1138,65.3145,64.8247,43.4456,67.3071,65.7178,74.6841,74.6536,69.5233,50.5693,63.8963,65.1906,65.4403,57.484,54.9793,76.2053,74.1107,76.8936,76.8838,57.7918,79.6269,75.0166,75.9075,74.4042,76.0065
2017-08-23,47.8799,71.0024,66.8444,65.8701,71.3075,57.7024,67.8922,60.6821,72.774,70.9982,69.3538,32.0512,44.0366,45.4726,36.3344,42.8802,48.2905,45.4887,56.9023,40.717,60.8187,41.7322,76.6025,70.1834,76.0412,64.6302,71.1974,77.9914,80.3258,77.6655,77.4647,85.6725,85.0393,66.3461,72.477,72.2383,72.9903,72.4919,67.094,72.431,75.0841,75.16,69.0058,70.8661,58.6538,78.899,79.1379,81.9935,83.6569,65.5982,85.4636,75.4208,84.2509,84.5029,81.8897,42.3295,65.7253,64.2203,64.6808,67.9983,65.9355,62.1372,62.3168,66.1642,65.3145,64.8247,43.4456,67.3276,65.7155,74.6355,74.6984,69.5512,50.5693,63.8177,65.1418,65.6017,57.3471,54.9605,76.2142,74.1307,76.8814,76.9198,57.827,79.6634,75.0166,75.9171,74.4398,76.1018
2017-08-24,47.8799,71.0184,66.8513,65.9058,71.3533,57.6647,67.8333,60.6902,72.7923,71.0084,69.3538,31.7307,44.1647,45.5368,36.1155,43.3656,48.0769,45.4887,56.9662,41.1011,60.8187,41.7322,76.6025,70.0228,76.0275,64.5264,71.1974,77.9914,80.4511,77.6404,77.3367,85.9649,85.0393,66.3461,72.54,72.3338,72.8731,72.4919,67.5213,72.431,75.2808,75.288,69.0058,71.2598,58.9743,78.9473,79.1598,82.0224,83.6569,65.5982,85.4636,75.3932,84.2509,84.5029,81.8897,42.4715,65.7632,64.2212,64.6099,67.9571,65.9122,62.164,62.3055,66.1144,65.3145,65.0943,43.3915,67.4503,65.7472,74.6841,74.6919,69.5412,50.6728,63.9153,65.1069,65.5902,57.4603,55.0257,76.2258,74.1527,76.8765,76.9326,57.8799,79.7097,75.0357,75.9485,74.4362,76.1083
2017-08-25,47.8799,71.0577,66.8595,65.9528,71.4089,57.6603,67.824,60.6165,72.774,71.1033,69.3341,31.9488,44.266,45.5565,35.7371,43.5275,47.8632,45.5569,57.3033,40.9731,60.5263,42.1259,76.9968,69.9541,75.9457,64.2628,71.3592,77.7777,80.3504,77.4157,77.3367,85.6725,85.0393,66.7731,72.477,72.3619,72.5961,72.4919,67.094,72.841,75.3932,75.288,69.0058,71.2598,58.7859,78.899,79.1855,82.0512,83.6569,65.8119,85.4818,75.5056,84.2509,84.2105,82.2834,42.4715,65.8927,64.2432,64.6557,67.8483,65.7477,62.2788,62.397,66.2019,65.3121,65.0943,43.5162,67.5419,65.7926,74.5746,74.6916,69.6272,50.6473,64.0452,65.2551,65.6389,57.2107,54.9571,76.2175,74.137,76.8973,76.915,57.8083,79.6804,75.1119,75.9069,74.3885,76.012
2017-08-26,47.8147,71.0497,66.8444,65.9528,71.3402,57.6283,67.8519,60.5918,72.7656,71.1033,69.3734,31.6293,44.7247,45.466,35.7371,43.3656,47.7516,45.5569,57.0786,40.9731,60.2339,41.5686,76.9968,70.1834,75.9457,64.2628,71.521,77.7301,80.3504,77.191,77.4647,85.6725,84.7058,67.0926,72.9357,72.4162,72.9166,72.33,67.2376,72.841,75.5056,75.288,68.421,70.9803,58.7859,79.1284,79.2036,82.0512,83.6569,65.7387,85.4818,75.6179,84.2509,84.2105,81.9607,42.4715,65.948,64.2298,64.8687,67.7658,65.7241,62.3321,62.397,66.0519,65.2532,65.1413,43.4456,67.5725,65.8309,74.7081,74.7173,69.5812,50.6983,64.075,65.2615,65.6261,57.6284,54.801,76.2849,74.1041,76.8851,76.8631,57.826,79.5853,75.1214,75.8434,74.3727,75.8743
2017-08-28,47.8147,70.9944,66.8323,65.9642,71.3336,57.6123,67.7456,60.645,72.7155,71.1531,69.4177,31.3099,44.7247,45.3574,35.5769,43.3656,47.7516,45.3066,57.0786,40.845,59.9415,41.5686,76.9968,69.7247,75.8914,64.1025,71.521,77.7301,80.1001,77.4157,77.4647,85.6725,84.7058,67.0926,72.9357,72.3619,72.9166,72.33,67.0235,72.5907,75.6179,75.4161,68.1286,70.5882,58.7859,79.1284,79.2036,82.0512,83.6569,65.7387,85.4818,75.6179,84.2509,84.2105,81.9607,42.3897,65.6906,64.1341,64.7977,67.7525,65.7241,62.2347,62.214,65.939,65.1533,65.2291,42.3661,66.041,64.4422,73.5641,72.9275,68.3394,49.3569,63.0372,64.1013,63.7185,56.5544,54.7578,76.2241,74.0627,76.7908,76.8446,57.773,79.5485,75.05,75.8157,74.4042,75.8271
2017-08-29,47.8147,71.0497,66.8494,65.9642,71.3565,57.5963,67.7559,60.661,72.7656,71.1282,69.4177,31.3099,44.9541,45.7473,35.634,43.7802,48.1798,46.0,57.3033,41.3572,59.9415,43.1372,76.9968,69.7247,75.95,64.0449,71.7285,77.7301,80.25,77.528,77.5928,85.3801,84.7058,67.4121,72.9357,72.4212,72.8731,72.5363,67.0235,72.5,75.7303,75.4161,68.1286,70.9803,58.7859,79.1284,79.2073,82.1829,83.8449,65.7387,85.375,75.6179,84.2509,83.9181,81.9607,42.3897,65.8563,64.1743,64.7727,67.7525,65.7004,62.2347,62.2486,65.9638,65.2712,65.3638,41.8331,65.3355,63.833,73.005,72.1153,67.8711,48.7422,62.5698,63.5856,62.9807,56.1855,54.842,76.2418,74.0731,76.7675,76.8502,57.7785,79.534,75.0881,75.8475,74.3888,75.7724
2017-08-30,47.9817,71.0301,66.8383,65.9642,71.4089,57.4186,67.7447,60.6363,72.7306,71.1383,69.4177,31.6293,45.4128,46.1093,37.0786,44.588,47.4248,46.2593,57.4803,41.6133,60.2339,43.1372,77.3162,69.7247,75.9681,64.0449,72.0516,77.4678,80.1745,77.6152,77.5928,85.3801,84.3137,67.4121,72.7064,72.4031,72.8731,72.8594,66.309,72.6932,75.703,75.288,68.421,70.9803,58.7859,79.1284,79.2073,82.1829,83.8449,65.6652,85.4114,75.5905,84.2509,83.9181,81.9607,42.2695,66.0773,64.2051,64.8437,67.7525,65.5817,62.2881,62.2374,65.9894,65.3301,65.4986,41.784,65.2887,63.8212,73.0173,72.1394,67.7278,48.696,62.5174,63.6671,62.9972,56.1764,54.8198,76.2037,74.0725,76.7515,76.863,57.7793,79.5393,75.0856,75.853,74.3735,75.8262
2017-08-31,48.0181,71.0657,66.8513,65.9521,71.4383,57.3652,67.7437,60.6239,72.7639,71.1834,69.4177,31.6293,45.1834,46.2373,38.5232,44.5161,47.4248,46.3262,57.5928,41.3572,60.2339,43.1372,77.6357,70.4128,76.013,64.0449,72.0967,77.2532,80.0747,77.6152,77.5928,85.3801,84.3137,67.7316,72.9357,72.3227,72.7126,72.7419,65.8798,72.3536,75.703,75.16,68.7134,70.9803,59.1054,79.1284,79.2329,82.1829,83.7096,65.6652,85.4296,75.5905,84.379,83.9181,81.9607,42.3728,66.022,64.1908,64.8898,67.7525,65.5749,62.3678,62.1917,65.9774,65.2712,65.4104,41.8713,65.3072,63.8456,73.0628,72.1808,67.7024,48.6742,62.5907,63.6616,63.0404,56.2913,54.8287,76.2269,74.0971,76.7882,76.907,57.7706,79.5374,75.119,75.8664,74.3933,75.8809
2017-09-01,47.9558,71.0381,66.8543,65.9399,71.4743,57.3876,67.7707,60.5869,72.7872,71.1585,69.4817,31.9488,44.8512,46.1594,38.5232,44.5161,47.8448,46.1538,57.3512,41.0485,60.2339,43.1372,77.6357,70.2517,75.9443,63.8844,71.9354,77.1551,80.1488,77.3288,77.7493,85.3801,84.3137,67.7316,72.9977,72.3115,72.5521,72.9032,65.5172,72.4565,75.8698,74.936,68.7134,70.9803,59.4249,78.9473,79.2336,82.1829,83.7096,65.5172,85.4838,75.6453,84.271,83.9181,81.9607,42.172,66.0585,64.112,64.8898,67.6422,65.3118,62.5439,62.0894,65.8399,65.2122,65.2759,41.8713,65.3072,63.807,73.0506,72.1567,67.5877,48.7009,62.5209,63.6417,62.9502,56.2821,54.8254,76.2849,74.1067,76.8005,76.9118,57.7134,79.5623,75.1141,75.8861,74.3743,75.8667
2017-09-02,48.0207,71.0381,66.8513,65.892,71.4907,57.2845,67.7995,60.5826,72.7972,71.1087,69.5457,31.7307,44.9541,46.0509,38.2022,44.1223,48.812,46.0297,56.7264,40.9961,60.2339,43.5294,77.5641,70.4128,76.0889,64.5264,71.9806,77.3218,80.1488,77.6905,77.5223,85.6725,84.3137,67.9487,72.9357,72.3115,72.2311,72.7858,65.6587,72.4565,75.7847,74.8403,69.2982,71.3725,59.6153,79.1284,79.2698,82.1829,83.5748,65.6587,85.6079,75.5605,84.2911,83.9181,81.9607,42.3943,66.0033,64.1743,65.103,67.6701,65.1685,62.6404,62.1806,65.8774,65.4481,65.2759,42.1728,65.3922,63.8388,72.9717,72.1299,67.6031,48.8657,62.5139,63.6218,63.0061,56.461,54.8376,76.349,74.1187,76.7686,76.9126,57.7572,79.5816,75.1308,75.8582,74.3509,75.9759
2017-09-04,47.922,71.0381,66.8272,65.8911,71.4907,57.2845,67.7995,60.5622,72.7505,71.0636,69.4373,31.7307,44.9541,46.0314,38.4244,44.1223,48.5961,46.0869,56.6143,40.9961,59.9415,43.5294,77.5641,70.4128,76.1164,64.6302,71.9806,77.3218,80.2484,77.5784,77.5223,85.9649,84.3137,67.9487,72.7064,72.1569,72.0257,72.6247,65.2267,72.5465,75.5605,74.7126,69.0058,71.3725,59.6153,79.1284,79.2804,82.3151,83.5748,65.6587,85.59,75.5605,84.2911,83.9181,81.9607,42.3131,66.0398,64.1011,65.2669,67.5051,65.1685,62.6666,61.9699,65.8023,65.3097,65.0067,42.1052,65.438,63.7937,73.005,72.0336,67.4725,48.7482,62.4407,63.6472,62.9248,56.3876,54.7879,76.3148,74.0916,76.7734,76.8582,57.7675,79.5183,75.0761,75.8664,74.3428,75.9486
